exp,tx,replicate,time_min,isc_uA_per_cm2
exp19-35,ctrl25_10uM_vx770_vx809,r1,29.8,0.259399414
exp19-35,ctrl25_10uM_vx770_vx809,r1,29.88333333,0.320434571
exp19-35,ctrl25_10uM_vx770_vx809,r1,29.96666667,0.308227539
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.05,0.274658203
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.13333333,0.381469727
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.21666667,0.479125977
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.3,0.463867188
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.38333333,0.405883789
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.46666667,0.33569336
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.55,0.485229492
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.63333333,0.405883789
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.71666667,0.366210938
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.8,0.302124024
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.88333333,0.234985352
exp19-35,ctrl25_10uM_vx770_vx809,r1,30.96666667,0.250244141
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.05,0.259399414
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.13333333,0.274658203
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.21666667,0.314331055
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.3,0.204467774
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.38333333,0.106811524
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.46666667,0.234985352
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.55,0.250244141
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.63333333,0.109863281
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.71666667,0.244140625
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.8,0.198364258
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.88333333,0.228881836
exp19-35,ctrl25_10uM_vx770_vx809,r1,31.96666667,0.222778321
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.05,0.210571289
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.13333333,0.16784668
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.21666667,0.201416016
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.3,0.146484375
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.38333333,0.152587891
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.46666667,0.109863281
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.55,0.125122071
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.63333333,0.122070313
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.71666667,0.088500977
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.8,0.149536133
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.88333333,0.189208985
exp19-35,ctrl25_10uM_vx770_vx809,r1,32.96666667,0.286865235
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.05,0.125122071
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.15,0.256347656
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.23333333,0.137329102
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.31666667,0.131225586
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.4,0.082397461
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.48333333,0.137329102
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.56666667,0.146484375
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.65,0.158691406
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.73333333,0.103759766
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.81666667,0.158691406
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.9,0.177001953
exp19-35,ctrl25_10uM_vx770_vx809,r1,33.98333333,0.213623047
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.06666667,0.054931641
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.15,0.143432617
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.23333333,0.091552735
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.31666667,0.177001953
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.4,0.057983399
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.48333333,0.045776367
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.56666667,0.1953125
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.65,0.170898438
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.73333333,0.061035156
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.81666667,0.253295899
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.9,0.189208985
exp19-35,ctrl25_10uM_vx770_vx809,r1,34.98333333,0.100708008
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.06666667,0.210571289
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.15,0.024414063
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.23333333,0.131225586
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.31666667,0.317382813
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.4,0.268554688
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.48333333,0.216674805
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.56666667,0.149536133
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.65,0.094604492
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.73333333,0.158691406
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.81666667,0.158691406
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.9,0.201416016
exp19-35,ctrl25_10uM_vx770_vx809,r1,35.98333333,0.09765625
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.06666667,0.064086914
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.15,0.186157227
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.23333333,0.122070313
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.31666667,0.146484375
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.4,0.122070313
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.48333333,0.091552735
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.56666667,0.085449219
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.65,0.256347656
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.73333333,0.186157227
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.81666667,0.14038086
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.9,0.158691406
exp19-35,ctrl25_10uM_vx770_vx809,r1,36.98333333,0.064086914
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.06666667,0.186157227
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.15,0.244140625
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.23333333,0.204467774
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.31666667,0.1953125
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.4,0.192260742
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.48333333,0.094604492
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.56666667,0.274658203
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.65,0.216674805
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.73333333,0.219726563
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.83333333,0.219726563
exp19-35,ctrl25_10uM_vx770_vx809,r1,37.91666667,0.317382813
exp19-35,ctrl25_10uM_vx770_vx809,r1,38,0.250244141
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.08333333,0.338745117
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.16666667,0.344848633
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.25,0.366210938
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.33333333,0.393676758
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.41666667,0.347900391
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.5,0.338745117
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.58333333,0.390625
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.66666667,0.485229492
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.75,0.305175781
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.83333333,0.323486328
exp19-35,ctrl25_10uM_vx770_vx809,r1,38.91666667,0.357055664
exp19-35,ctrl25_10uM_vx770_vx809,r1,39,0.411987305
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.08333333,0.387573242
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.16666667,0.485229492
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.25,0.390625
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.33333333,0.436401367
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.41666667,0.424194336
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.5,0.445556641
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.58333333,0.43334961
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.66666667,0.527954102
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.75,0.68359375
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.83333333,0.329589844
exp19-35,ctrl25_10uM_vx770_vx809,r1,39.91666667,0.521850586
exp19-35,ctrl25_10uM_vx770_vx809,r1,40,0.372314453
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.08333333,0.430297852
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.16666667,0.204467774
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.25,0.225830078
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.33333333,0.021362305
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.41666667,0.073242188
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.5,0.085449219
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.58333333,0.07019043
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.66666667,-0.076293945
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.75,0.048828125
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.83333333,0.009155274
exp19-35,ctrl25_10uM_vx770_vx809,r1,40.91666667,-0.030517578
exp19-35,ctrl25_10uM_vx770_vx809,r1,41,-0.033569336
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.08333333,-0.018310547
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.16666667,-0.073242187
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.25,0.14038086
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.35,0.061035156
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.43333333,-0.02746582
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.51666667,0.006103516
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.6,-0.100708008
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.68333333,-0.109863281
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.76666667,-0.09765625
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.85,-0.186157226
exp19-35,ctrl25_10uM_vx770_vx809,r1,41.93333333,0.018310547
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.01666667,-0.082397461
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.1,-0.09765625
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.18333333,-0.082397461
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.26666667,-0.064086914
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.35,-0.021362305
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.43333333,0.015258789
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.51666667,-0.112915039
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.6,0.003051758
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.68333333,0.006103516
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.76666667,0.006103516
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.85,-0.082397461
exp19-35,ctrl25_10uM_vx770_vx809,r1,42.93333333,-0.061035156
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.01666667,-0.070190429
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.1,-0.042724609
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.18333333,-0.05493164
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.26666667,-0.091552734
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.35,-0.006103515
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.43333333,-0.006103515
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.51666667,-0.018310547
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.6,-0.045776367
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.68333333,0.003051758
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.76666667,-0.051879883
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.85,-0.036621094
exp19-35,ctrl25_10uM_vx770_vx809,r1,43.93333333,-0.128173828
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.01666667,-0.073242187
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.1,0.012207031
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.18333333,0.054931641
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.26666667,-0.021362305
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.35,-0.106811523
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.43333333,-0.033569336
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.51666667,0.119018555
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.6,0.003051758
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.68333333,0.051879883
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.76666667,-0.088500976
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.85,-0.122070312
exp19-35,ctrl25_10uM_vx770_vx809,r1,44.93333333,-0.02746582
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.01666667,0
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.1,-0.036621094
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.18333333,0.07019043
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.26666667,-0.085449219
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.36666667,0.027465821
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.45,-0.082397461
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.53333333,-0.021362305
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.61666667,-0.015258789
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.7,-0.042724609
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.78333333,-0.140380859
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.86666667,0.006103516
exp19-35,ctrl25_10uM_vx770_vx809,r1,45.95,0.030517578
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.03333333,-0.061035156
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.11666667,-0.003051758
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.2,-0.021362305
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.28333333,0.039672852
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.36666667,-0.12512207
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.45,-0.051879883
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.53333333,-0.088500976
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.61666667,-0.02746582
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.7,-0.061035156
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.78333333,0.009155274
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.86666667,0.173950195
exp19-35,ctrl25_10uM_vx770_vx809,r1,46.95,-0.051879883
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.03333333,0
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.11666667,0.027465821
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.2,0.073242188
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.28333333,0.030517578
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.36666667,0.030517578
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.45,0.021362305
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.53333333,0.033569336
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.61666667,0.006103516
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.7,0.051879883
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.78333333,0.045776367
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.86666667,0.094604492
exp19-35,ctrl25_10uM_vx770_vx809,r1,47.95,0.122070313
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.03333333,0.054931641
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.11666667,0.048828125
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.2,0.04272461
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.28333333,0.109863281
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.36666667,0.027465821
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.45,0.119018555
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.53333333,0.103759766
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.61666667,0.143432617
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.7,0.164794922
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.78333333,0.091552735
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.86666667,0.201416016
exp19-35,ctrl25_10uM_vx770_vx809,r1,48.95,0.149536133
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.03333333,0.125122071
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.11666667,0.091552735
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.2,0.149536133
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.3,0.189208985
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.38333333,0.314331055
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.46666667,0.143432617
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.55,0.326538086
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.63333333,0.14038086
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.71666667,0.1953125
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.8,0.219726563
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.88333333,0.09765625
exp19-35,ctrl25_10uM_vx770_vx809,r1,49.96666667,0.189208985
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.05,0.228881836
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.13333333,0.271606445
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.21666667,0.228881836
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.3,0.274658203
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.38333333,0.259399414
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.46666667,0.378417969
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.55,0.305175781
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.63333333,0.338745117
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.71666667,0.387573242
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.8,0.354003906
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.88333333,0.445556641
exp19-35,ctrl25_10uM_vx770_vx809,r1,50.96666667,0.439453125
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.05,0.546264649
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.13333333,0.451660156
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.21666667,0.564575195
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.3,0.540161133
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.38333333,0.46081543
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.46666667,0.601196289
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.55,0.610351563
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.63333333,0.680541992
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.71666667,0.610351563
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.8,0.671386719
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.88333333,0.616455078
exp19-35,ctrl25_10uM_vx770_vx809,r1,51.96666667,0.65612793
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.05,0.775146485
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.13333333,0.729370117
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.21666667,0.720214844
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.3,0.802612305
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.38333333,0.759887695
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.46666667,0.87890625
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.55,0.784301758
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.63333333,0.881958008
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.71666667,0.946044922
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.8,0.970458985
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.88333333,0.985717774
exp19-35,ctrl25_10uM_vx770_vx809,r1,52.96666667,1.016235352
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.05,1.104736328
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.15,1.101684571
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.23333333,1.119995117
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.31666667,1.113891602
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.4,1.162719727
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.48333333,1.223754883
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.56666667,1.260375977
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.65,1.275634766
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.73333333,1.266479492
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.81666667,1.403808594
exp19-35,ctrl25_10uM_vx770_vx809,r1,53.9,1.397705078
exp19-35,ctrl25_10uM_vx770_vx809,r2,0,-0.26550293
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.083333333,-0.02746582
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.166666667,-0.112915039
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.25,-0.198364258
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.333333333,-0.112915039
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.416666667,-0.207519531
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.5,0.119018555
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.583333333,-0.006103516
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.666666667,-0.109863281
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.75,-0.158691406
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.85,-0.006103516
exp19-35,ctrl25_10uM_vx770_vx809,r2,0.933333333,-0.164794922
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.016666667,-0.012207031
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.1,-0.225830078
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.183333333,-0.115966797
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.266666667,-0.180053711
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.35,-0.158691406
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.433333333,-0.137329102
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.516666667,0.091552734
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.6,-0.115966797
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.683333333,-0.09765625
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.766666667,-0.146484375
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.85,-0.12512207
exp19-35,ctrl25_10uM_vx770_vx809,r2,1.933333333,-0.109863281
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.016666667,-0.119018555
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.1,-0.201416016
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.183333333,-0.067138672
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.266666667,-0.088500977
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.35,-0.057983399
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.433333333,-0.09765625
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.516666667,-0.12512207
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.6,-0.106811524
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.683333333,-0.146484375
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.766666667,-0.137329102
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.85,-0.045776367
exp19-35,ctrl25_10uM_vx770_vx809,r2,2.933333333,-0.173950195
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.016666667,-0.177001953
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.1,-0.091552734
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.183333333,-0.076293945
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.266666667,-0.152587891
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.35,-0.16784668
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.433333333,-0.064086914
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.516666667,-0.207519531
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.6,0.021362305
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.683333333,-0.036621094
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.766666667,-0.036621094
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.85,-0.198364258
exp19-35,ctrl25_10uM_vx770_vx809,r2,3.933333333,-0.140380859
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.033333333,0.036621094
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.116666667,0.009155273
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.2,-0.076293945
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.283333333,-0.146484375
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.366666667,-0.173950195
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.45,-0.137329102
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.533333333,-0.161743164
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.616666667,-0.1953125
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.7,-0.12512207
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.783333333,-0.076293945
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.866666667,-0.158691406
exp19-35,ctrl25_10uM_vx770_vx809,r2,4.95,-0.042724609
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.033333333,-0.119018555
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.116666667,-0.158691406
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.2,-0.094604492
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.283333333,-0.094604492
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.366666667,-0.09765625
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.45,-0.158691406
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.533333333,-0.103759766
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.616666667,-0.109863281
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.7,-0.064086914
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.783333333,0.042724609
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.866666667,0.149536133
exp19-35,ctrl25_10uM_vx770_vx809,r2,5.95,0.039672852
exp19-35,ctrl25_10uM_vx770_vx809,r2,6.033333333,-0.177001953
